917,서울식품공업,충북 충주시 목행동 502-1,빵류 제조업,2700,2374,충북
544,스태츠칩팩코리아,경기 이천시 부발읍 아미리 산136-1,반도체·광학·LCD,3340,2350,경기
429,CJ올리브영,서울 중구 남대문로5가,체인화 편의점,3500,2329,서울
255,현대상선,서울 종로구 연지동 1-7 현대그룹빌딩,외항 화물 운송업,3800,2305,서울
806,한국국방연구원,서울 동대문구 청량리동 산 5-7,공기업·공공기관·공사,2972,2299,서울
529,CJ E&M,서울 마포구 상암동,위성 및 기타 방송업,3380,2233,서울
104,한국씨티은행,서울 중구 다동 39,국내은행,4100,2232,서울
975,에이디엠이십일,충남 청양군 청양읍 학당리 607,자동차용 전기장치 제조업,2600,2232,충남
143,JB우리캐피탈,서울 영등포구 여의도동 24-4번지 JB빌딩,신용카드 및 할부금융업,4000,2229,서울
084,NH농협손해보험,서울 서대문구 미근동,손해 보험업,4200,2174,서울
044,한화생명보험,서울 영등포구 여의도동,생명 보험업,4500,2169,서울
105,SK해운,서울 중구 남대문로5가 267 SK남산빌딩 19층,외항 화물 운송업,4100,2124,서울
493,창해에탄올,전북 전주시 덕진구 팔복동3가 829,주정 제조업,3400,2114,전북
804,한국동서발전,서울 강남구 삼성1동 167 한국전력빌딩 별관 3층,화력 발전업,2985,2113,서울
612,한국남동발전,서울 강남구 삼성1동 167 한국전력빌딩,화력 발전업,3264,2100,서울
430,폴라리스쉬핑,서울 중구 남대문로4가 45 상공회의소회관 8층,외항 화물 운송업,3500,2095,서울
256,코리아크레딧뷰로,서울 종로구 연지동 136-74 보증보험빌딩 11층,-,3800,2087,서울
607,한국중부발전,서울 강남구 삼성1동 167 한국전력빌딩 17층,화력 발전업,3274,2042,서울
431,한국은행,서울 중구 남대문로3가 110,중앙 은행,3500,2000,서울
257,서브원,서울 종로구 신문로2가 92,전자상거래업,3800,1985,서울
692,남양건설,전남 나주시 송월동 766,도로 건설업,3100,1974,전남
321,세아제강,서울 중구 봉래동1가 10 우리빌딩,주철관 제조업,3700,1970,서울
144,LG화학,서울 영등포구 여의도동 20 LG트윈타워 동관 23층,석유화학계 기초화학물질 제조업,4000,1939,서울
432,셰플러코리아,서울 종로구 종로1가,볼베어링 및 롤러베어링 제조업,3500,1938,서울
608,한국남부발전,서울 강남구 삼성1동 167 한국전력빌딩,화력 발전업,3273,1938,서울
258,SK종합화학,서울 종로구 서린동 SK빌딩,-,3800,1892,서울
236,LG,서울 영등포구 여의도동 20 LG트윈타워,기타 부동산 임대업,3850,1887,서울
494,피피지에스에스씨,울산 남구 여천동 190-9,일반용 도료 및 관련제품 제조업,3400,1864,울산
194,한라,서울 송파구 신천동 7-19 시그마타워 9층,도로 건설업,3980,1861,서울
100,롯데손해보험,서울 중구 남창동 51-1,손해 보험업,4130,1859,서울
632,한국서부발전,서울 강남구 역삼1동 737 강남파이낸스센터 27층,화력 발전업,3236,1847,서울
366,경보제약,충남 아산시 실옥동 345-6,의약용 화합물 및 항생물질 제조업,3600,1830,충남
433,금호아시아나그룹,서울 종로구 신문로1가 57번지 금호아시아나 1관,-,3500,1826,서울
638,일진다이아몬드,충북 음성군 대소면 오류1리 614-2,기타 기초무기화학물질 제조업,3200,1800,충북
004,현대오일뱅크,충남 서산시 대산읍 대죽리,원유 정제처리업,5700,1798,충남
214,이랜드,서울 마포구 창전동 19-8 이랜드빌딩,셔츠 및 체육복 제조업,3900,1782,서울
085,아시아나항공,서울 강서구 오쇠동 47,정기 항공 운송업,4200,1775,서울
322,라이나생명보험,서울 중구 남대문로5가 581 서울시티타워빌딩 14층,생명 보험업,3700,1775,서울
145,한세실업,서울 영등포구 여의도동 13-25 정우빌딩 5층,편조의복 제조업,4000,1758,서울
064,두산건설,서울 강남구 논현2동 105-7 두산빌딩,아파트 건설업,4370,1746,서울
352,한국스탠다드차타드은행,서울 종로구 공평동,외국은행,3650,1729,서울
489,한샘,서울시 서초구 방배동 757-1,가정용 가구 도매업,3420,1728,서울
068,KDB대우증권,서울 영등포구 여의도동 34-3,증권 중개업,4300,1719,서울
673,한국투자공사,서울 중구 회현동2가,-,3190,1705,서울
113,오비맥주,서울 강남구 역삼동,맥아 및 맥주 제조업,4082,1688,서울
146,LG전자,서울 영등포구 여의도동,이동전화기 제조업,4000,1686,서울
904,대한석탄공사,경기 의정부시 의정부2동 501-1,석탄 광업,2734,1682,경기
147,SBS,서울 양천구 목1동 920 SBS방송센터,지상파 방송업,4000,1677,서울
323,LG생활건강,서울 종로구 신문로2가 92,치약 비누 및 기타 세제 제조업,3700,1676,서울
367,바르질라현대엔진,전남 영암군 삼호읍,-,3600,1675,전남
557,현대이피,충남 당진군 석문면 통정리 1233,석유·화학·에너지,3300,1673,충남
434,동아일보사,서울 종로구 세종로 139,신문 발행업,3500,1671,서울
075,포스코,경북 포항시 남구 괴동동 1,제철업,4250,1670,경북
209,그랜드코리아레저,서울 강남구 삼성1동 159 무역센터코엑스(COEX) 컨벤션 별관 4층,기타 갬블링 및 베팅업,3916,1667,서울
027,현대엠코,서울 서초구 양재2동 231 현대기아자동차빌딩서관 7층,공업 및 유사 산업용 건물 건설업,4800,1660,서울
057,LG디스플레이,서울 용산구 한강로3가 65-228,액정 평판 디스플레이 제조업,4400,1657,서울
495,태평양물산,서울시 구로구 구로동 197-21 태평양물산빌딩,근무복 작업복 및 유사의복 제조업,3400,1651,서울
259,SK이노베이션,서울 종로구 서린동 99 SK빌딩,원유 정제처리업,3800,1620,서울
148,삼우종합건축사무소,서울 송파구 신천동 7-22번지 잠실빌딩,건축설계 및 관련 서비스업,4000,1609,서울
368,한국바스프,전남 여수시 화치동 373-15,석유화학계 기초화학물질 제조업,3600,1590,전남
307,KSS해운,서울 종로구 인사동,외항 화물 운송업,3750,1555,서울
475,빙그레,경기 남양주시 도농동 344-3,액상시유 및 기타 낙농제품 제조업,3490,1554,경기
369,금호피앤비화학,전남 여수시 화치동 319,석유화학계 기초화학물질 제조업,3600,1553,전남
751,하나마이크론,충남 아산시 음봉면 연암율금로 77,반도체·광학,3000,1539,충남
045,한화갤러리아,서울 송파구 신천동 7-17 한빛프라자빌딩 11층,백화점,4500,1518,서울
149,한미약품,서울 송파구 방이2동 45,비금융 지주회사,4000,1514,서울
201,이테크건설,서울 강남구 신사동 538 제이타워 5층,공업 및 유사 산업용 건물 건설업,3950,1500,서울
260,한진해운,서울 영등포구 여의도동 25-11 한진해운빌딩,해상운송서비스,3800,1497,서울
370,한국GM,인천 부평구 청천2동 199-1,승용차 및 기타 여객용 자동차 제조업,3600,1470,인천
052,신한생명보험,서울 중구 남대문로1가 14 신한광교빌딩 2층,생명 보험업,4471,1445,서울
902,충남대학교병원,대전광역시 중구 문화로 33 충남대학교병원,공사/공기업,2744,1444,대전
853,한국지역난방공사,경기 성남시 분당구 분당동 186,증기 냉온수 및 공기조절 공급업,2834,1420,경기
639,삼양제넥스,서울 종로구 연지동 263 삼양사,전분제품 및 당류 제조업,3200,1415,서울
150,대원제약,서울 성동구 용답동 229-3,완제 의약품 제조업,4000,1409,서울
371,베바스토동희,울산 남구 용연동 579-9,비금융 지주회사,3600,1405,울산
618,정.식품,충북 청주시 흥덕구 송정동 1-25,기타 비알콜음료 제조업,3250,1404,충북
210,삼성전자서비스,경기 수원시 영통구 원천동 327 삼성전자 CS아카데미,가전제품 수리업,3910,1400,경기
215,AXA손해보험,서울 동작구 신대방2동 395-70 전문건설회관빌딩 12층,손해 보험업,3900,1352,서울
753,인천도시가스,인천 서구 가좌1동 178-24,가스 제조 및 배관공급업,3000,1352,인천
752,우미건설,전남 장성군 장성읍 영천리 944-2 2층,아파트 건설업,3000,1352,전남
151,이랜드리테일,서울 서초구 잠원동 70-2,백화점 운영 할인점 운영 호텔 운영,4000,1342,서울
152,삼성전자판매,서울 서초구 서초동,가전제품 소매업,4000,1342,서울
153,CJ홈쇼핑,서울 서초구 방배2동 2724,기타 통신 판매업,4000,1334,서울
261,현대캐피탈,서울 영등포구 여의도동 15-21 현대캐피탈빌딩,신용카드 및 할부금융업,3800,1317,서울
863,국제엘렉트릭코리아,충남 천안시 서북구 차암동 4-2,반도체 제조용 기계 제조업,2800,1311,충남
154,종근당,서울 서대문구 충정로3가 368,제약·보건·바이오,4000,1310,서울
496,NH농협,서울 중구 충정로1가 75,국내은행,3400,1310,서울
497,쌍용정보통신,서울 중구 저동2가 24-1 쌍용빌딩 12층,시스템 소프트웨어 개발 및 공급업,3400,1306,서울
046,삼성물산,서울 서초구 서초2동 1321-20,상품 종합 도매업,4500,1300,서울
324,HMC투자증권,서울 영등포구 여의도동 25-3,증권 중개업,3700,1284,서울
262,현대카드,서울 영등포구 여의도동 110-1 현대캐피탈빌딩 7층,신용카드 및 할부금융업,3800,1283,서울
372,동서석유화학,울산 남구 부곡동 154,석유화학계 기초화학물질 제조업,3600,1276,울산
754,네패스,서울시 서초구 서초동 1449-2번지 하임벤처빌딩,전자집적회로 제조업,3000,1275,서울
755,한국하니웰,서울시 마포구 상암동 1590번지 상암 IT 타워 한국하니웰,전기회로 개폐 보호 및 접속 장치 제조업,3000,1275,서울
558,동야기전,인천 남동구 남촌동 616-4,그외 기타 자동차 부품 제조업,3300,1272,인천
155,우리아비바생명보험,서울 서대문구 충정로3가,생명 보험업,4000,1258,서울
069,LG상사,서울 영등포구 여의도동 20 LG트윈타워 동관 14층,기타 광업 지원 서비스업,4300,1248,서울
106,신한금융투자,서울 영등포구 여의도동 23-2 신한금융투자타워,증권 중개업,4100,1246,서울
114,한화L&G,서울 중구 장교동 1 한화빌딩 14층,플라스틱 발포 성형제품 제조업,4080,1244,서울
373,미포엔지니어링,울산 남구 달동,기타 엔지니어링 서비스업,3600,1244,울산
536,파마킹,충북 음성군 감곡면 오궁리 363,완제 의약품 제조업,3350,1240,충북
756,동부대우전자,서울 중구 저동1가 1-2 나라키움저동빌딩 14층,기타 가정용 전기기기 제조업,3000,1236,서울
156,KPX케미칼,서울 마포구 공덕동 473번지 KPX빌딩 15층,기타 기초유기화학물질 제조업,4000,1234,서울
040,대우인터내셔널,서울 중구 남대문로5가 84-11 연세세브란스빌딩,상품 종합 도매업,4550,1233,서울
216,포스코P&S,서울 강남구 역삼동 735-3 포스코피앤에스타워,1차 금속제품 도매업,3900,1232,서울
047,현대다이모스,경기 화성시 동탄면,자동차 구동제어장치/시트 제조업,4500,1231,경기
915,한전KDN,서울 서초구 서초2동 1355,컴퓨터시스템 통합 자문 및 구축 서비스업,2705,1227,서울
619,환영철강공업,충남 당진군 석문면 삼화리 650-5,열간 압연 및 압출 제품 제조업,3250,1215,충남
435,SPC그룹,서울 용산구 한남동 729-74,식음료/식품가공,3500,1208,서울
157,S-OIL,서울 마포구 공덕동 471,원유 정제처리업,4000,1204,서울
559,에스케이유화,울산 남구 황성동 600,석유화학계 기초화학물질 제조업,3300,1200,울산
263,대한약품공업,서울 영등포구 양평동4가 8-3,완제 의약품 제조업,3800,1194,서울
325,미래에셋펀드서비스,서울 영등포구 여의도동,그외 기타 금융지원 서비스업,3700,1187,서울
058,알리안츠생명보험,서울 영등포구 여의도동 45-21 알리안츠타워 11층,생명 보험업,4400,1186,서울
757,삼양인터내셔날,서울 종로구 재동 84-2 보헌빌딩 3층,담배 도매업,3000,1185,서울
758,삼양인터내셔날,서울 종로구 재동 84-2 보헌빌딩 3층,담배 도매업,3000,1185,서울
818,한국가스안전공사,충북 음성군 맹동면 원중로 1390 한국가스안전공사,서비스 제조,2923,1147,충북
436,롯데리아,서울 용산구 갈월동 98-6,피자 햄버거 샌드위치 및 유사 음식점업,3500,1146,서울
640,TS대한제당,인천 중구 북성동1가 6-14,설탕 제조업,3200,1146,인천
840,STS반도체통신,충남 천안시 서북구 백석동 555-9,전자집적회로 제조업,2850,1139,충남
841,인켈,인천 부평구 청천2동 3-8,라디오 녹음 및 재생 기기 제조업,2850,1136,인천
374,서울우유협동조합,서울 중랑구 상봉2동 137-7,외식업·식음료,3600,1132,서울
620,성진지오텍,울산 남구 성암동 20-1,기타 구조용 금속제품 제조업,3250,1128,울산
864,삼영순화,충남 천안시 동남구 성남면 대화리 제5일반산업단지 4-1,기타 기초무기화학물질 제조업,2800,1128,충남
809,북한이탈주민지원재단,서울 마포구 창전동 141-4 미지빌딩 7층,정부·공공기관,2966,1123,서울
498,지지무역,서울 중구 장충동1가,근무복 작업복 및 유사의복 제조업,3400,1114,서울
693,신한다이아몬드공업,인천 남동구 남촌동 610-9 남동공단 36B-10L,톱 및 호환성공구 제조업,3100,1104,인천
560,신세계푸드,서울시 중구 회현동1가 204번지 메사빌딩 신세계푸드,기관구내식당업,3300,1100,서울
202,쌍용자동차,경기 평택시 칠괴동 150-3,승용차 및 기타 여객용 자동차 제조업,3950,1067,경기
217,한국오라클,서울 강남구 삼성1동 159-1 무역센터트레이드타워 12층,시스템 소프트웨어 개발 및 공급업,3900,1057,서울
686,국립암센터,경기도 고양시 일산동구 정발산로 111 국립암센터,-,3140,1054,경기
437,삼성생명서비스손해사정,서울 영등포구 당산동4가,기타 보험 및 연금관련 서비스업,3500,1053,서울
218,현대종합금속,서울 강남구 삼성1동 157-37 일송빌딩 16층,그외 기타 분류안된 금속가공제품 제조업,3900,1042,서울
488,한국원자력의학원,서울시 노원구 공릉동 215-4 노원길 75,-,3440,1042,서울
759,다음커뮤니케이션,서울 용산구 한남동 714,포털 및 기타 인터넷 정보매개 서비스업,3000,1036,서울
231,제일약품,서울 서초구 반포1동 745-5,완제 의약품 제조업,3880,1033,서울
909,일진에이테크,울산 남구 여천동 756-1,산업용 섬유세척 염색 정리 및 가공 기계 제조업,2720,1033,울산
849,KOTRA(대한무역투자진흥공사),서울 서초구 염곡동 300-9,기타 산업진흥 행정,2841,1020,서울
760,한국석유공업,서울 용산구 이촌1동 302-79 한석빌딩 5층,아스콘 제조업,3000,1019,서울
264,약진통상,서울 송파구 방이1동 184-1,편조의복 제조업,3800,1018,서울
679,한국후지제록스,서울 중구 정동 34-5 배재정동빌딩 B동,사무용 기계 및 장비 제조업,3150,1016,서울
265,롯데쇼핑 슈퍼사업본부,서울 성동구 행당동 140,유통·무역·상사,3800,1000,서울
561,델코,서울시 서초구 양재동 윈드스톤빌딩 4층,축전지 제조업,3300,1000,서울
761,엠로,서울 영등포구 여의도동 45-11 주택건설회관빌딩 3층,경영컨설팅업,3000,1000,서울
357,한국자산관리공사,서울 강남구 역삼1동 814,금융지주회사,3643,998,서울
762,한국에스엠씨공압,서울 영등포구 여의도동 18-3 스카우트빌딩 8층,유압기기 제조업,3000,998,서울
820,대한제지,충북 청원군 강외면 쌍청리 131-1,신문용지 제조업,2900,998,충북
499,쌍용양회공업,서울 중구 을지로2가,시멘트 제조업,3400,993,서울
918,미래나노텍,충북 청원군 옥산면 남촌리 1113-6,플라스틱 적층 도포 및 기타 표면처리 제품 제조업,2700,993,충북
694,동남정밀,울산 울주군 온산읍 화산리 872,자동차용 엔진 제조업,3100,990,울산
219,롯데하이마트,서울 강남구 대치2동 509 하이마트빌딩 6층,가전제품 소매업,3900,981,서울
438,흥아해운,서울 송파구 문정1동 57 흥아해운빌딩,외항 화물 운송업,3500,980,서울
375,유니온스틸,서울 중구 수하동 66 페럼타워 5층,냉간 압연 및 압출 제품 제조업,3600,977,서울
763,농협유통,서울 서초구 양재2동 230 농협하나로클럽,기타 대형 종합 소매업,3000,975,서울
358,범한판토스,서울 영등포구 여의도동,화물운송 중개 대리 및 관련서비스업,3640,970,서울
266,신도리코,서울 성동구 성수2가3동 277-22,사무용 기계 및 장비 제조업,3800,967,서울
731,청호나이스,충북 진천군 이월면 노원리 45-10,액체 여과기 제조업,3050,967,충북
641,와이지원,인천 부평구 청천1동 68,톱 및 호환성공구 제조업,3200,959,인천
730,린나이코리아,인천 부평구 십정1동 560-2,중앙난방보일러 및 방열기 제조업,3056,951,인천
962,청호컴넷,서울 종로구 연건동 195-12 청호빌딩,사무용 기계 및 장비 제조업,2650,950,서울
308,아이비케이캐피탈,서울 강남구 역삼1동 702-22 건화빌딩 7층,그외 기타 여신금융업,3750,947,서울
376,아모레퍼시픽,서울 중구 수표동,화장품 제조업,3600,943,서울
127,인천국제공항공사,인천 중구 운서동 2850 인천국제공항본부청사,공항 운영업,4007,937,인천
764,농협사료,서울 서초구 양재2동 230 농협하나로클럽,기타 대형 종합 소매업,3000,932,서울
353,동부제철,서울 강남구 대치4동 891-10 동부금융센터 26층,냉간 압연 및 압출 제품 제조업,3650,921,서울
024,롯데면세점,서울 중구 소공동,기타소매업,4900,920,서울
500,금호폴리켐,서울 중구 수표동,합성고무 제조업,3400,920,서울
158,효성그룹,서울 마포구 공덕동 450 효성빌딩,-,4000,919,서울
107,SK증권,서울 영등포구 여의도동 23-10 삼성생명여의도빌딩,증권 중개업,4100,907,서울
889,충북대학교병원,충북 청주시 흥독구 성봉로 410번지,공사/공기업,2789,905,충북
159,롯데케미칼,서울 동작구 신대방2동 395-67 롯데관악타워 11층,석유화학계 기초화학물질 제조업,4000,902,서울
326,한솔섬유,서울 송파구 가락동,편조의복 제조업,3700,900,서울
501,금호석유화학,서울 종로구 신문로1가 115 금호아시아나본관 23층,합성고무 제조업,3400,899,서울
220,STX중공업,경남 창원시 성산구 신촌동 66-5,선박 구성부분품 제조업,3900,898,경남
621,깨끗한나라,서울 중구 충무로2가 49-17 신조양빌딩 8층,크라프트지 및 상자용 판지 제조업,3250,892,서울
545,삼화페인트공업,경기 안산시 단원구 성곡동 677 시화공단 5바 301호,일반용 도료 및 관련제품 제조업,3340,889,경기
482,넥센,경남 김해시 안동 262-14,타이어 및 튜브 제조업,3469,887,경남
530,한솔제지,서울 강남구 역삼1동 736-1 캐피탈타워 21층,인쇄용 및 필기용 원지 제조업,3380,887,서울
552,한국산업단지공단,서울시 구로구 구로디지털3길 3(구로동) 한국산업단지공단,-,3302,882,서울
160,유한양행,서울 동작구 대방동 49-6,의약용 화합물 및 항생물질 제조업,4000,876,서울
161,대륜 E&S,서울 노원구 상계6.7동 712-20,가스 제조 및 배관공급업,4000,869,서울
086,한일시멘트,서울 강남구 역삼1동 832-2 우덕빌딩 15층,시멘트 제조업,4200,862,서울
267,게임빌,서울 서초구 서초1동 1426-1 게임빌빌딩,온라인·모바일 게임 소프트웨어 개발 및 공급업,3800,860,서울
865,한국단자공업,인천 연수구 송도동 7-38,전기회로 개폐 보호 및 접속 장치 제조업,2800,860,인천
548,한국정보통신,서울 중구 남대문로4가 45 상공회의소회관 7층,그외 기타 전기 통신업,3310,858,서울
502,LS네트웍스,서울 용산구 한강로2가,신발 도매업,3400,850,서울
008,현대글로비스,서울 강남구 역삼1동 826-20 대륭강남타워 16층,화물운송 중개 대리 및 관련서비스업,5400,847,서울
162,이랜드그룹,서울 금천구 가산동 371-12 이랜드월드 빌딩,컨설팅업,4000,837,서울
642,에프알엘코리아,서울 중구 충무로1가 24-11 유니클로 5층,셔츠 및 외의 도매업,3200,817,서울
108,롯데건설,서울 서초구 잠원동 50-2 롯데복지센타빌딩,아파트 건설업,4100,814,서울
919,면사랑,충북 진천군 이월면 노원리 14-2,면류 마카로니 및 유사식품 제조업,2700,812,충북
920,씨엔플러스,인천 남동구 고잔동 722 남동공단 151B-6L 아파트형공장 122호,전기회로 개폐 보호 및 접속 장치 제조업,2700,805,인천
196,태진기술,대전 유성구 탑립동 694 고주파부품산업지원센터 205호,전자집적회로 제조업,3960,801,대전
163,파라다이스 워커힐카지노,서울 광진구 광장동 산 21번지 워커힐 카지노,기타 갬블링 및 베팅업,4000,800,서울
207,장금마리타임,서울 중구 북창동 21번지 해남빌딩 신관 2층,물류·운송·배송,3924,800,서울
208,SINOKOR PETROCHEMICAL,서울 중구 북창동 21번지 해남빌딩 신관 2층,물류·운송·배송,3924,800,서울
562,남해화학,서울 중구 충무로3가 60-1 극동빌딩 5층,복합비료 제조업,3300,800,서울
221,삼성테크윈,경남 창원시 성산구 성주동 28,반도체 제조용 기계 제조업,3900,795,경남
643,동국산업,서울 중구 다동 92 다동빌딩 9층,냉간 압연 및 압출 제품 제조업,3200,790,서울
268,풍산,서울 서대문구 충정로3가 95-1 풍산빌딩,동 압연 압출 및 연신제품 제조업,3800,789,서울
087,GS글로벌,서울 강남구 역삼1동 679 GS강남타워 10층,상품 종합 도매업,4200,785,서울
765,텔코웨어,서울 서초구 서초3동 1708-2,시스템 소프트웨어 개발 및 공급업,3000,773,서울
766,알티캐스트,서울 서초구 서초2동 1328-3 나라종합금융빌딩 10층,시스템 소프트웨어 개발 및 공급업,3000,773,서울
821,보령메디앙스,서울 종로구 원남동 66-21 보령빌딩 13층,화장품 제조업,2900,773,서울
439,푸른저축은행,서울 서초구 잠원동,상호저축은행,3500,772,서울
232,대한유화공업,서울 종로구 옥인동 1-1 유남빌딩,합성수지 및 기타 플라스틱물질 제조업,3860,768,서울
377,현대HDS,서울 중구 서소문동 135 올리브타워 18층,시스템 소프트웨어 개발 및 공급업,3600,760,서울
609,중소기업진흥공단,서울 영등포구 여의도동 24-3,기타 산업진흥 행정,3271,760,서울
412,롯데칠성음료,서울 서초구 서초2동 1322-1,기타 비알콜음료 제조업,3550,757,서울
822,에이텍,서울 서초구 서초1동 1451-78 대붕빌딩,컴퓨터 제조업,2900,756,서울
440,자트코코리아,서울 금천구 가산동 550-1 IT캐슬 2동 4층,전기·전자공학 연구개발업,3500,752,서울
866,썬스타,인천 서구 가좌동 178-212 썬스타,그외 기타 특수목적용 기계 제조업,2800,752,인천
269,CJ헬로비전,서울 마포구 상암동 1605번지 누리꿈스퀘어 비즈니스타워 10층,유선방송업,3800,750,서울
441,신원종합개발,서울 관악구 은천동 937-6 원익관악빌딩 2층,아파트 건설업,3500,750,서울
442,하이트진로,서울 강남구 청담동,소주 제조업,3500,748,서울
842,교보문고,서울시 종로구 내수동 73 교보문고빌딩,서적 및 잡지류 소매업,2850,742,서울
867,한미반도체,인천 서구 가좌3동 532-2,반도체 제조용 기계 제조업,2800,742,인천
309,동부CNI IT부문,서울 강남구 삼성1동 154-17 동부삼성동빌딩 7층,컴퓨터시스템 통합 자문 및 구축 서비스업,3750,736,서울
622,교원,서울 중구 을지로2가 6,방문 판매업,3250,735,서울
921,한맥기술,서울시 송파구 거여동 33-3 한맥빌딩,건물 및 토목엔지니어링 서비스업,2700,735,서울
195,한국거래소,부산 동구 범일2동 825-3 눌원빌딩,금융시장 관리업,3975,727,부산
746,우주일렉트로닉스,경기 화성시 양감면 사창리 195-14,그외 기타 전자부품 제조업,3014,725,경기
327,KCC건설,서울 서초구 잠원동 27-8 잠원빌딩 2층,아파트 건설업,3700,725,서울
602,한국감정원,서울 강남구 삼성1동 171-2,부동산 감정평가업,3298,720,서울
644,삼남석유화학,서울 종로구 연지동 263 삼양사 4층,기타 기초유기화학물질 제조업,3200,719,서울
328,JW중외신약,서울 서초구 서초동,완제 의약품 제조업,3700,713,서울
304,루셈,경북 구미시 구포동 구미국가 제4단지 23B-5L,전자집적회로 제조업,3760,708,경북
688,한국과학기술원,서울특별시 성북구 월송길 5(하월곡동 39-1번지),-,3111,701,서울
922,재능교육,서울 종로구 혜화동 55-5,교과서 및 학습서적 출판업,2700,700,서울
378,영원무역,서울 중구 만리동2가,비금융 지주회사,3600,694,서울
203,KT,경기 성남시 분당구 정자동 206,통신업,3950,693,경기
767,롯데알미늄,서울 금천구 독산1동 1005,알루미늄 압연 압출 및 연신제품 제조업,3000,691,서울
645,모토닉,서울 종로구 견지동 68-5 에스앤에스빌딩 8층,그외 기타 자동차 부품 제조업,3200,690,서울
868,모아텍,인천 남동구 구월1동 292,전동기 및 발전기 제조업,2800,688,인천
812,한국옵티칼하이테크,경북 구미시 구포동 구미국가 제4단지 23B-3L,액정 평판 디스플레이 제조업,2960,687,경북
443,동희그룹,서울 강남구 역삼동 705-32 동희빌딩,기계·자동차,3500,687,서울
695,한국프랜지공업,울산 동구 동부동 194,자동차 엔진용 부품 제조업,3100,687,울산
270,LG엔시스,서울 마포구 공덕동 275 LG마포빌딩 5층,시스템 소프트웨어 개발 및 공급업,3800,686,서울
329,한국엔지니어링플라스틱,서울 마포구 공덕동 450 효성빌딩 4층,합성수지 및 기타 플라스틱물질 제조업,3700,676,서울
923,전자랜드,서울 용산구 한강로3가 16-9,가전제품 소매업,2700,676,서울
330,농심,서울 동작구 신대방2동 370 농심사옥,면류 과자류 및 기타식품 제조업,3700,669,서울
070,엑사켐,서울 서초구 반포4동 112-4,기타 화학물질 및 화학제품 도매업,4300,664,서울
563,삼환기업,서울 종로구 운니동 98-20,도로 건설업,3300,663,서울
819,한국관광공사,서울 중구 다동 10,문화 및 관광 행정,2901,663,서울
537,유니드,서울 중구 수하동 66 페럼타워 17층,강화 및 재생 목재 제조업,3350,662,서울
503,한솔케미칼,서울 송파구 가락본동 8-2 중앙일보사빌딩 8층,기타 기초무기화학물질 제조업,3400,657,서울
331,GS네오텍,서울 구로구 구로본동 588,일반전기 공사업,3700,652,서울
504,동원F&B,서울 서초구 양재2동 275 동원산업빌딩,수산동물 훈제 조리 및 유사 조제식품 제조업,3400,651,서울
119,롯데캐피탈,서울 강남구 삼성1동 168-12 캐논타워 7층,신용카드 및 할부금융업,4050,650,서울
164,서울도시가스,서울 강서구 염창동 281,가스 제조 및 배관공급업,4000,650,서울
976,에나인더스트리,충남 천안시 서북구 성거읍 112-1,그외 기타 자동차 부품 제조업,2600,649,충남
271,SK네트웍스,서울 강동구 성내 3동 448-3,상품 종합 도매업,3800,647,서울
165,대한항공,서울 강서구 공항동 1370,정기 항공 운송업,4000,646,서울
869,국일인토트,울산 울주군 웅촌면 검단리 437,선박 구성부분품 제조업,2800,646,울산
166,삼성SNS,서울 강동구 성내3동 448-11,기타 엔지니어링 서비스업,4000,645,서울
444,한국토요타자동차,서울 강남구 역삼1동 679-4 서울인터내셔널타워 3층,자동차 신품 판매업,3500,641,서울
379,대림코퍼레이션,서울 중구 남대문로4가,상품 종합 도매업,3600,637,서울
924,로젠,서울 용산구 한강로3가 16-49 삼구빌딩 10층,택배업,2700,634,서울
912,한국장애인고용공단,경기 성남시 분당구 구미동 구미로 173-59 (구미동 297-1),공사/공기업,2712,632,경기
823,임광토건,서울 서대문구 미근동 267 임광빌딩,아파트 건설업,2900,630,서울
167,노틸러스효성,서울 강남구 청담동 52 청담빌딩 4층,사무용 기계 및 장비 제조업,4000,627,서울
646,에이스종합건설,서울 영등포구 문래동3가 55-20 에이스하이테크시티 2동 401호,사무 및 상업용 건물 건설업,3200,627,서울
088,현대오토에버,서울 강남구 대치동,컴퓨터시스템 통합 자문 및 구축 서비스업,4200,623,서울
168,메트라이프생명보험,서울 강남구 역삼동 707-5 MetLife Tower,생명 보험업,4000,623,서울
031,두산중공업,경남 창원시 성산구 귀곡동 555,기타 기관 및 터빈 제조업,4650,618,경남
977,디아이디,충남 천안시 서북구 백석동 739,액정 평판 디스플레이 제조업,2600,616,충남
891,이카운트,서울 구로구 구로3동 222-14 에이스하이엔드타워 2차 1703호,응용소프트웨어 개발 및 공급업,2780,615,서울
897,태영상선,서울 중구 소공동 51 한진빌딩 신관 6층,외항 화물 운송업,2750,614,서울
089,STX조선해양,경남 창원시 진해구 원포동 100,강선 건조업,4200,611,경남
925,남영비비안,서울 용산구 서빙고동 4-52,내의 및 잠옷 제조업,2700,611,서울
647,금비화장품,서울 송파구 잠실본동 294-11,화장품 제조업,3200,605,서울
768,롯데알미늄,서울 금천구 독산1동 1005,알루미늄 압연 압출 및 연신제품 제조업,3000,604,서울
623,아트원제지,서울 중구 을지로2가,가구·목재·제지,3250,600,서울
769,에이블씨엔씨,서울 금천구 가산동 345-9 SK트윈테크타워 A동 3층,화장품 제조업,3000,600,서울
770,대성산업,서울 구로구 신도림동 692 디큐브시티,도매업 제조업,3000,600,서울
